"book_id","book_title","author","genres","book_details","num_pages","cover_image_url"
"7304871","Censoring an Iranian Love Story: A novel","Shahriar Mandanipour","['Fiction', 'Iran', 'Romance', 'Contemporary', 'Magical Realism', 'Novels', 'Politics']","A NEW YORKER BEST BOOK OF THE YEAR • “One of Iran's most important living fiction writers” ( The Guardian ) shows what it’s like to live and love there today.""A haunting portrait of life in the Islamic Republic of Iran."" — The New York TimesIn a country where mere proximity between a man and a woman may be the prologue to deadly sin, where illicit passion is punished by imprisonment, or even death, telling that most redemptive of human narratives becomes the greatest literary challenge. If conducting a love affair in modern Iran is not a simple undertaking, then telling the story of that love may be even more difficult. Shahriar Mandanipour (author of Moon Brow ) evokes a pair of young lovers who find each other—despite surreal persecution and repressive parents—through coded messages and internet chat rooms; and triumphantly their story entwines with an account of their creator’s struggle. Inventive, darkly comic and profoundly touching, Censoring an Iranian Love Story celebrates both the unquenchable power of the written word and a love that is doomed, glorious, and utterly real.","295","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320527475i/7304871.jpg"
"730501","What Katy Did","Susan Coolidge","['Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical Fiction', 'Middle Grade', '19th Century']","Twelve-year-old Katy is constantly making and quickly breaking resolutions about how she will change her ways and treat others, especially her five younger brothers and sisters, with more respect and compassion. When Katy meets her Cousin Helen, an invalid, Katy is awed by her kindness, prettiness, and generosity. Katy is determined to become more like Helen, a resolution that lasts only a few hours. Soon, however, Katy gets a chance to become more like cousin Helen than she ever wished as she finds herself confined to her bedroom for four years as a result of an accident. Much of the story is focused on the change Katy undergoes during her illness. Helen visits again to advise Katy to learn from her experience and to try to become the center of the house by making her room and herself more attractive to others. One way Katy decides to take Helen's advice is through assuming the responsibility of running the house, a job that consists of giving the servants instructions and ringing her bell to summon her sisters when she has a task for them. As soon as Katy has learned the lesson about how to care for others, she recovers and regains the ability to walk. Grade 5-8","136","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327538133i/730501.jpg"
"730581","Guardian Angels","Joseph A. Citro","['Horror']","Joseph A. Citro takes us back to Antrim, Vermont, and the site of the ugliest event in the town's history. When Sheila Crockett moves in with her 15-year old son, Will, and her new husband, they believe they have found the perfect house. They quickly repair ruined walls and doors, and sand the bloodstained floors. But paint and polish fail to completely disguise the lingering horror of the house's past. Will realizes things are not as safe as they seem: locked doors open and close by themselves, footsteps echo in empty rooms, and he senses he's being watched. He suspects the house is haunted, but soon realizes things are far worse. His family and everyone he knows begins to fall prey to unseen and menacing forces. Then the deaths begin.When Eric Nolan, protagonist of Shadow Child, escapes from the local asylum and arrives in Antrim, Will and his family wonder if he will be their savior or the agent of their destruction. Events move relentlessly to a truly terrifying conclusion in this epic of mystery and supernatural suspense, first published in 1988.","411","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1548726185i/730581.jpg"
"73062","Scarlett","Alexandra Ripley","['Historical Fiction', 'Fiction', 'Romance', 'Classics', 'Historical', 'Historical Romance', 'Adult Fiction']","The timeless tale continues... The most popular and beloved American historical novel ever written, Margaret Mitchell's Gone With the Wind is unparalleled in its portrayal of men and women at once larger than life but as real as ourselves. Now bestselling writer Alexandra Ripley brings us back to Tara and reintroduces us to the characters we remember so well: Rhett, Ashley, Mammy, Suellen, Aunt Pittypat, and, of course, Scarlett. As the classic story, first told over half a century ago, moves forward, the greatest love affair in all fiction is reignited; amidst heartbreak and joy, the endless, consuming passion between Scarlett O'Hara and Rhett Butler reaches its startling culmination. Rich with surprises at every turn and new emotional, breathtaking adventures, Scarlett satisfies our longing to reenter the world of Gone With the Wind, and like its predecessor, Scarlett will find an eternal place in our hearts.","884","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438534619i/73062.jpg"
"73070","It Had to Be You","Susan Elizabeth Phillips","['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Fiction']","What if a woman who knows nothing about sports inherits a professional football team? The Windy City definitely isn't ready for Phoebe Somerville, the outrageous York knockout who’s taking over their home town team. And Phoebe is definitely not prepared for the Stars' head coach Dan Calebow, a sexist jock taskmaster with a one-track mind. This is the book that began it all. The Chicago Stars are about to take the field... and they’re not the only ones playing for keeps.","376","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1297088239i/73070.jpg"
"73071","American Bloomsbury: Louisa May Alcott, Ralph Waldo Emerson, Margaret Fuller, Nathaniel Hawthorne, and Henry David Thoreau: Their Lives, Their Loves, Their Work","Susan Cheever","['Biography', 'History', 'Nonfiction', 'Biography Memoir', 'Books About Books', '19th Century', 'Audiobook']","Even the most devoted readers of nineteenth-century American literature often assume that the men and women behind the masterpieces were as dull and staid as the era's static daguerreotypes. Susan Cheever's latest work, however, brings new life to the well-known literary personages who produced such cherished works as ""The Scarlet Letter, Moby-Dick, Walden,"" and ""Little Women."" Rendering in full color the tumultuous, often scandalous lives of these volatile and vulnerable geniuses, Cheever's dynamic narrative reminds us that, while these literary heroes now seem secure of their spots in the canon, they were once considered avant-garde, bohemian types, at odds with the establishment. These remarkable men and women were so improbably concentrated in placid Concord, Massachusetts, that Henry James referred to the town as the ""biggest little place in America."" Among the host of luminaries who floated in and out of Concord's ""American Bloomsbury"" as satellites of the venerable intellect and prodigious fortune of Ralph Waldo Emerson were Henry David Thoreau -- perpetual second to his mentor in both love and career; Louisa May Alcott -- dreamy girl and ambitious spinster; Nathaniel Hawthorne -- dilettante and cad; and Margaret Fuller -- glamorous editor and foreign correspondent.Perhaps inevitably, given the smallness of the place and the idiosyncrasies of its residents, the members of the prestigious circle became both intellectually and romantically entangled: Thoreau serenaded an infatuated Louisa on his flute. Vying with Hawthorne for Fuller's attention, Emerson wrote the fiery feminist love letters while she resided (yards away from his wife) in his guest room. Herman Melville was, according to some, ultimately driven mad by his consuming and unrequited affection for Hawthorne.Far from typically Victorian, this group of intellectuals, like their British Bloomsbury counterparts to whom the title refers, not only questioned established literary forms, but also resisted old moral and social strictures. Thoreau, of course, famously retreated to a plot of land on Walden Pond to escape capitalism, pick berries, and ponder nature. More shocking was the group's ambivalence toward the institution of marriage. Inclined to bend the rules of its bonds, many of its members spent time at the notorious commune, Brook Farm, and because liberal theories could not entirely guarantee against jealousy, the tension of real or imagined infidelities was always near the surface. Susan Cheever reacquaints us with the sexy, subversive side of Concord's nineteenth-century intellectuals, restoring in three dimensions the literary personalities whose work is at the heart of our national history and cultural identity.","240","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388469519i/73071.jpg"
"7307503","Archangel's Consort","Nalini Singh","['Paranormal', 'Urban Fantasy', 'Romance', 'Paranormal Romance', 'Angels', 'Fantasy', 'Vampires']","Nalini Singh steps back into the shadows of her “heartbreakingly original”* world where angels rule, vampires serve, and the innocent can pay the greatest price of all…Vampire hunter Elena Deveraux and her lover, the lethally beautiful archangel Raphael, have returned home to New York only to face an uncompromising new evil…A vampire has attacked a girls’ school—the assault one of sheer, vicious madness—and it is only the first act. Rampant bloodlust takes vampire after vampire, threatening to make the streets run with blood. Then Raphael himself begins to show signs of an uncontrolled rage, as inexplicable storms darken the city skyline and the earth itself shudders.The omens are suddenly terrifyingly clear.An ancient and malevolent immortal is rising. The violent winds whisper her name: Caliane. She has returned to reclaim her son, Raphael. Only one thing stands in her way: Elena, the consort who must be destroyed…*Errant Dreams Reviews","324","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348400766i/7307503.jpg"
"73084","Heaven, Texas","Susan Elizabeth Phillips","['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Fiction']","Come heck or high water, Gracie Snow is determined to drag the legendary ex-jock Bobby Tom Denton back home to Heaven, Texas, to begin shooting his first motion picture. Despite his dazzling good looks and killer charm, Bobby Tom has reservations about being a movie star — and no plans to cooperate with a prim and bossy Ohio wallflower whom he can’t get off his mind or out of his life. Instead, the hell-raising playboy decides to make her over from plain Jane to Texas wildcat.But nothing’s more dangerous than a wildcat with an angel’s heart in a town too small for a bad boy to hide. And all hell breaks loose when two unforgettable people discover love, laughter, passion — and a match that can only be made in Heaven.","384","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308646849i/73084.jpg"
"73086","Kiss an Angel","Susan Elizabeth Phillips","['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Adult', 'Humor', 'Fiction']","Wedding Day
Pretty, flighty Daisy Devreaux can either go to jail or marry the mystery man her father has chosen for her. Arranged marriages don't happen in the modern world, so how did the irrepressible Daisy find herself in this fix?Alex Markov, as humorless as he is deadly handsome, has no intention of playing the loving bridegroom to a spoiled little feather-head with champagne tastes. He drags Daisy from her uptown life to a broken down traveling circus and sets out to tame her to his ways.But this man without a soul has met his match in a woman who's nothing but heart. Before long, passion will send them flying sky high without a safety net... risking it all in search of a love that will last forever.","384","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309115033i/73086.jpg"
"73089","Match Me If You Can","Susan Elizabeth Phillips","['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Sports', 'Sports Romance', 'Fiction']","You met quarterback Kevin Tucker in This Heart of Mine. Now get ready to meet his shark of an agent, Heath Champion, and Annabelle Granger, the girl least likely to succeed.Annabelle's endured dead-end jobs, a broken engagement . . . even her hair's a mess! But that's going to change now that she's taken over her late grandmother's matchmaking business. All Annabelle has to do is land the Windy City's hottest bachelor as her client, and she'll be the most sought-after matchmaker in town.Why does the wealthy, driven, and gorgeous sports agent Heath Champion need a matchmaker, especially a red-haired screw-up like Annabelle Granger? True, she's entertaining, and she does have a certain quirky appeal. But Heath is searching for the ultimate symbol of success -- the perfect wife. And to make an extraordinary match, he needs an extraordinary matchmaker, right?Soon everyone in Chicago has a stake in the outcome, and a very big question: When the determined matchmaker promised she'd do anything to keep her star client happy . . . did she mean anything? If Annabelle isn't careful, she just might find herself going heart-to-heart with the toughest negotiator in town.","388","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327154923i/73089.jpg"
"73095","Dream a Little Dream","Susan Elizabeth Phillips","['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Sports', 'Sports Romance', 'Fiction']","A Desperate Young MotherRachel Stone's bad luck has taken a turn for the worse. With an empty wallet, a car's that's spilling smoke, and a five-year-old son to support, she's come home to a town that hates her. But this determined young widow with a scandalous past has learned how to be a fighter. And she'll do anything to keep her child safe—even take on... A Man With No HeartGabe Bonner wants to be left alone, especially by the beautiful outcast who's invaded his property. She has a ton of attitude, a talent for trouble, and a child who brings back bad memories. Yet Rachel's feisty spirit might just be heaven-sent to save a tough, stubborn man. Dare To DreamWelcome to Salvation, North Carolina—where a man who's forgotten what tenderness means meets a woman with nothing to lose. here two endearing lovers will set off on a funny, touching journey of the heart... to a place where dreams just might come true.","400","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308818689i/73095.jpg"
"730959","Barren Ground","Ellen Glasgow","['Fiction', 'Classics', 'Southern', 'Literary Fiction', 'Historical Fiction', '20th Century', 'American']","Barren Ground is a 1925 novel by Ellen Glasgow giving an account of 30 years in the life of a woman in rural Virginia: Dorinda Oakley is an intelligent, independent and vibrant young lady who is trying find herself and her purpose in life by moving to New York after a love disillusion.Dorinda Oakley, daughter of a land‐poor farmer in Virginia, at 20 goes to work in Nathan Pedlar's store. She falls in love with Jason Greylock, weak‐willed son of the village doctor, and forgets her purpose of helping her father to rebuild the farm, but soon before their planned wedding Jason is forced to marry a former fiancée. Bitterly disillusioned and pregnant, Dorinda seeks work in New York City, where she is injured and miscarries in a street accident. She is attended by Dr. Faraday, who later employs her as a nurse for his children. A young doctor proposes to her, but she refuses him, determined to ""find something else in life.""After her father's death, Dorinda returns to the family farm, which is impoverished and overgrown with broomsedge. Having studied scientific agriculture in New York, she introduces progressive methods, gradually returning the ""barren ground"" to fertility and creating a prosperous dairy farm. Her mother becomes an invalid after her brother Rufus is questioned for murder, and Dorinda only can rely on the aid of a few farm laborers. After her mother's death, she marries Nathan Pedlar to provide a home for his children, and after he dies, she shelters Jason, now penniless and ill from excessive drinking. He soon dies.","540","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348596689i/730959.jpg"
"73100","This Heart of Mine","Susan Elizabeth Phillips","['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Fiction']","This Heart of Mine.. Molly Somerville knows she has a reputation for trouble. She did give away her fifteen-million-dollar inheritance, but, hey, nobody's perfect. Still, if anyone has an almost perfect life, it's Molly. While her Daphne the Bunny children's books could be selling better, she loves her cramped loft, her French poodle, and her career creating the fictional animals who live in Nightingale Woods. She even loves her sister, Phoebe. True, it was a little tough growing up in her shadow. Phoebe is beautiful, blissfully married, and the owner of the most successful professional football team in America. But who other than your sister knows you're about to do something drastic every time you change your hair? Yes, Molly's happy about almost everything ... except her long-term crush on the daredevil quarterback for the Chicago Stars, that awful, gorgeous Kevin Tucker, a man who can't even remember her name!One night Molly's penchant for running into trouble runs right into Kevin himself, turning her world upside down. Heartbreak follows, and just when she's certain things can't get worse, Kevin forces his way back into her life. If only the overpaid, Ferrari-driving, poodle-hating jock was as shallow as she wants him to be, she could get on with her almost perfect life. But Kevin's hidden depths and iron will propel Molly out of her comfortable existence into an unforgettable summer at a place called Wind Lake. Surrounded by paintbox cottages and a charming old bed-and-breakfast, she and Kevin battle their attraction while trying to cope with an aging sexpot actress, a cranky world-famous artist, and a pair of teenage newlyweds.Their careers and lives are in crisis ... yet they can't seem to stay away from each other. Before the summer is over, will they be able to learn one of life's most important lessons? Sometimes falling in love hurts, sometimes it makes you mad as hell, and sometimes if you're very lucky it can heal in the most special and unexpected way.","432","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391625031i/73100.jpg"
"731078","The Breadwinner","Deborah Ellis","['Historical Fiction', 'Young Adult', 'Fiction', 'Middle Grade', 'School', 'Realistic Fiction', 'Childrens']","Parvana's father is arrested and taken away by the Taliban soldiers. Under Taliban law, women and girls are not allowed to leave the house on their own. Parvana, her mother, and sisters must stay inside. Four days later, the food runs out. They face starvation. So Parvana must pretend to be a boy to save her family. It is a dangerous plan, but their only chance. In fear she goes out - and witnesses the horror of landmines, and the bruality of the Taliban. She suffers beatings and the desperation of trying to survive. But even in despair lies hope","176","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330804362i/731078.jpg"
"7315153","Pray for Silence","Linda  Castillo","['Mystery', 'Thriller', 'Fiction', 'Amish', 'Crime', 'Mystery Thriller', 'Audiobook']","The Plank family moved from Lancaster, Pennsylvania, to join the small Amish community of Painters Mill less than a year ago and seemed the model of the Plain Life—until on a cold October night, the entire family of seven was found slaughtered on their farm. Police Chief Kate Burkholder and her small force have few clues, no motive, and no suspect. Formerly Amish herself, Kate is no stranger to the secrets the Amish keep from the English—and each other—but this crime is horribly out of the ordinary.State agent John Tomasetti arrives on the scene to assist. He and Kate worked together on a previous case during which they began a volatile relationship. They soon realize the disturbing details of this case will test their emotional limits and force them to face demons from their own troubled pasts—and for Kate, a personal connection that is particularly hard to bear.When she discovers a diary that belonged to one of the teenaged daughters, Kate is shocked to learn the girl kept some very dark secrets and may have been living a lurid double life. Who is the charismatic stranger who stole the young Amish girl’s heart? Could the brother—a man with a violent past, rejected and shunned by his family and the Amish community, have come to seek out revenge? As Kate’s outrage grows so does her resolve to find the killer and bring him to justice—even if it means putting herself in the line of fire.","304","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441564150i/7315153.jpg"
"7315573","Fall of Giants","Ken Follett","['Historical Fiction', 'Fiction', 'Historical', 'War', 'Audiobook', 'Novels', 'Adult']","This is an epic of love, hatred, war and revolution. This is a huge novel that follows five families through the world-shaking dramas of the First World War, the Russian Revolution, and the struggle for votes for women.
It is 1911. The Coronation Day of King George V. The Williams, a Welsh coal-mining family is linked by romance and enmity to the Fitzherberts, aristocratic coal-mine owners. Lady Maud Fitzherbert falls in love with Walter von Ulrich, a spy at the German Embassy in London. Their destiny is entangled with that of an ambitious young aide to U.S. President Woodrow Wilson and to two orphaned Russian brothers, whose plans to emigrate to America fall foul of war, conscription and revolution. In a plot of unfolding drama and intriguing complexity, ""Fall Of Giants"" moves seamlessly from Washington to St Petersburg, from the dirt and danger of a coal mine to the glittering chandeliers of a palace, from the corridors of power to the bedrooms of the mighty.","985","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1470384630i/7315573.jpg"
"7317487","അഗ്നിസാക്ഷി | Agnisakshi","Lalithambika Antharjanam","['Fiction', 'Classics', 'India', 'Novels', 'Adult']","അഗ്നിയിൽ സ്ഫുടം ചെയ്തെടുത്ത ഒരു സ്ത്രീജീവിതത്തിന്റെ കഥ. ഒരു സമുദായത്തിന്റെയും സമൂഹത്തിന്റെയും രാഷ്ട്രത്തിന്റെയും ചരിത്രവും സംസ്കാരവും ആ ജീവിതത്തിന്റെ ഹോമാഗ്നിയാക്കിക്കൊണ്ട് ലളിതാംബിക അന്തർജനം അതുവരെയുള്ള ആഖ്യാനങ്ങളിൽനിന്നും വേറിട്ട ഒരു നോവൽപാത സൃഷ്ടിക്കുന്നു. രക്തം മുലപ്പാലാക്കുന്ന സ്ത്രൈണ ചേതനയുടെ എക്കാലത്തെയും മികച്ച ഈ സർഗാവിഷ്കാരം പ്രസിദ്ധീകരിക്കപ്പെട്ട കാലംമുതൽ ഇന്നുവരെ ആസ്വാദകരുടെ ഏറ്റവും ഇഷ്ടപ്പെട്ട കൃതികളിലൊന്നായി നിലനിൽക്കുന്നു.","108","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1465928473i/7317487.jpg"
"7317503","Edward Or Jacob? Quick Quizzes For Fans Of The Twilight Saga","Riley Brooks","[]","Have you ever wondered what your friends really think about all things Twilight? Now you can find out!Edward or Jacob? Want to know which TWILIGHT SAGA book your friends loved most?Want to know which ECLIPSE actor your friends think is cutest?Want to know if your BFFs are on team Edward or team Jacob?Or do you already know all of you BFFs’ thoughts and feelings about all things TWILIGHT?","96","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328838142i/7317503.jpg"
"73186","The Case for Christ","Lee Strobel","['Christian', 'Nonfiction', 'Religion', 'Christianity', 'Faith', 'Theology', 'Spirituality']","There's little question that he actually lived. But miracles? Rising from the dead? Some of the stories you hear about him sound like just that - stories. A reasonable person would never believe them, let alone the claim that he's the only way to God! But a reasonable person would also make sure that he or she understood the facts before jumping to conclusions. That's why Lee Strobel - an award-winning legal journalist with a knack for asking tough questions - decided to investigate Jesus for himself. An atheist, Strobel felt certain his findings would bring Christianity's claims about Jesus tumbling down like a house of cards. He was in for the surprise of his life. Join him as he retraces his journey from skepticism to faith. You'll consult expert testimony as you sift through the truths that history, science, psychiatry, literature, and religion reveal. Like Strobel, you'll be amazed at the evidence - how much there is, how strong it is, and what it says. The facts are in. What will your verdict be in The Case for Christ?","367","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1448776489i/73186.jpg"
"7319166","Fred and Lydia Take London By Storm","Marie Lawrence","[]","Lydia the lady bug is on her way to Miss Spider's when she encounters the learned and charismatic Frederick T. Frog. Dressed in Renaissance attire,Frederick is an actor who loves to recite verse by Shakespeare and sing songs on his lute. He asks Lydia if she would like to play the part of Juliet opposite him in the play ""Romeo and Juliet."" Discovered by a talent scout named Riley who has searched the globe to find a novelty act for his variety show, he seizes the opportunityto bring them to the London stage where, he tells them, they will be an overnight sensation! All is going well until it is opening night at the theatre. Fred and Lydia are to make their spectacular debut. But where is Fred?This is a great story to introduce your child to the Bard. The author cleverly weaves Shakespearean quotes in a plot brimming with wit,humor, and eccentric characters that will simply captivate. The engaging illustrations take this imaginative tale into the realm of a children's classic. Ages 8-12","36","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327791470i/7319166.jpg"
"732015","Miracles of The Qur'an","Harun Yahya","['Islam', 'Science', 'Religion', 'Nonfiction']","The unprecedented style and the superior wisdom inherent in the Qur’an is conclusive evidence confirming that it is the Word of God. Apart from this, there are a number of miracles verifying its Divine nature, one of them being that, 1,400 years ago, it declared a number of scientific facts that have only been established thanks to the technological breakthroughs of the 20th century. In this book, in addition to the scientific miracles of the Qur’an, you will also find messages regarding history and mathematics.","96","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1177783355i/732015.jpg"
"732482","Swami and Friends","R.K. Narayan","['Fiction', 'India', 'Indian Literature', 'Classics', 'Humor', 'Childrens', 'Short Stories']","""There are writers—Tolstoy and Henry James to name two—whom we hold in awe, writers—Turgenev and Chekhov—for whom we feel a personal affection, other writers whom we respect—Conrad for example—but who hold us at a long arm's length with their 'courtly foreign grace.' Narayan (whom I don't hesitate to name in such a context) more than any of them wakes in me a spring of gratitude, for he has offered me a second home. Without him I could never have known what it is like to be Indian.""—Graham GreeneOffering rare insight into the complexities of Indian middle-class society, R. K. Narayan traces life in the fictional town of Malgudi. The Dark Room is a searching look at a difficult marriage and a woman who eventually rebels against the demands of being a good and obedient wife. In Mr. Sampath, a newspaper man tries to keep his paper afloat in the face of social and economic changes sweeping India. Narayan writes of youth and young adulthood in the semiautobiographical Swami and Friends and The Bachelor of Arts. Although the ordinary tensions of maturing are heightened by the particular circumstances of pre-partition India, Narayan provides a universal vision of childhood, early love and grief.""The experience of reading one of his novels is . . . comparable to one's first reaction to the great Russian the fresh realization of the common humanity of all peoples, underlain by a simultaneous sense of strangeness—like one's own reflection seen in a green twilight.""—Margaret Parton, New York Herald Tribune""The novels of R.K. Narayan are the best I have read in any language for a long time. . . . His work gives the conviction that it is possible to capture in English, a language not born of India, the distinctive characteristics of Indian family life.""—Amit Roy, Daily Telegraph","190","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328872382i/732482.jpg"
"732562","The Rime of the Ancient Mariner","Samuel Taylor Coleridge","['Poetry', 'Classics', 'Fiction', 'Literature', 'School', 'Fantasy', 'Gothic']","""Day after day, day after day,We stuck, nor breath nor motion;As idle as a painted shipUpon a painted ocean.
The Rime of the Ancient Mariner (originally ""The Rime of the Ancyent Marinere"") is the longest major poem by the English poet Samuel Taylor Coleridge, written circa 1797 and published in 1798 in the first edition of Lyrical Ballads. Modern editions use a later revised version printed in 1817 and featuring a gloss. Along with other poems in Lyrical Ballads, it was a signal shift to modern poetry and the beginning of British Romantic literature.It relates the events experienced by a mariner who has returned from a long sea voyage. The Mariner stops a man on his way to a wedding ceremony and begins to narrate a story. The Wedding-Guest's reaction turns from bemusement to impatience, fear, and fascination as the Mariner's story progresses, as can be seen in the language style: for example, the use of narrative techniques such as personification and repetition to create a sense of danger, or the supernatural, or serenity, depending on the mood each different part of the poem.
Samuel Taylor Coleridge
 (1772–1834) was an English poet, critic and philosopher who was, along with his friend William Wordsworth, one of the founders of the Romantic Movement in England, and one of the Lake Poets. He is probably best known for his poems 
'The Rime of the Ancient Mariner' (1792)
 and 'Kubla Khan' (1816), as well as his major prose work 'Biographia Literaria' (1817).","77","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436976206i/732562.jpg"
"7326777","Ikigami: The Ultimate Limit, Volume 6","Motorō Mase","['Manga', 'Seinen', 'Comics', 'Science Fiction', 'Dystopia', 'Graphic Novels', 'Comix']","Dear Citizen:Thank you for your loyalty. You've no doubt noticed that the world is a troubled place. People are apathetic, lazy, unmotivated. You've probably asked yourselfWHY ISN'T ANYTHING BEING DONE TO STOP THIS SYSTEMATIC DECLINE?Rest assured that measures are being taken. Beginning immediately, we will randomly select a different citizen each day who will be killed within 24 hours of notification. We believe this will help remind all people how precious life is and how important it is to be a productive, active member of society.Thank you for your continued attention and your cooperation and participation...FEATURING:EPISODE 11: LIFE PAPERSEPISODE 12: THE TRUTH EXPOSEDEVEN IF I DIE, I LEAVE SOMETHING ALIVE BEHIND.","240","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347595153i/7326777.jpg"
"7326782","Stepping on Roses, Vol. 2","Rinko Ueda","['Manga', 'Romance', 'Graphic Novels', 'Shojo', 'Historical', 'Drama', 'Historical Fiction']","A rags-to-riches romance from the creator of Tail of the Moon!Poor Sumi Kitamura… Her irresponsible older brother Eisuke keeps bringing home orphans for her to take care of even though they can barely afford their own basic needs! Just when Sumi's financial problems become dire, wealthy Soichiro Ashida enters her life with a bizarre he'll provide her with the money she so desperately needs if she agrees to marry him. But can Sumi fool high society into thinking she's a proper lady? Moreover, is it worth giving up everything for this sham of a marriage?Sumi becomes torn when Soichiro's childhood friend Nozomu expresses romantic interest in her. While she is drawn to Nozomu, she is also committed to Soichiro as his wife. As Sumi fights off her feelings for Nozomu, how far will Nozomu go to win Sumi's love?","192","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347624812i/7326782.jpg"
"7326784","Black Bird, Vol. 5","Kanoko Sakurakouji","['Manga', 'Romance', 'Fantasy', 'Paranormal', 'Shojo', 'Demons', 'Graphic Novels']","He loves her blood, but does her love her?!R to L (Japanese Style). He loves her blood, but does her love her?!There is a world of myth and magic that intersects ours, and only a special few can see it. Misao Harada is one such person, and she wants nothing to do with magical realms. She just wants to have a normal high school life and maybe get a boyfriend. But she is the bride of demon prophecy, and her blood grants incredible powers, her flesh immortality. Now the demon realm is fighting over the right to her hand...or her life! Misao thinks she's come to terms with being the bride of prophecy and dating a tengu lord, but is she ready to bear her handsome demon an heir?! Kyo's grandfather is impatient to secure the power of the prophecy and the line of succession, and he doesn't care which of his grandsons fathers Misao's baby. If Kyo doesn't act fast, he'll lose Misao and the leadership of the clan. But despite his desire for Misao, Kyo is hesitant to consummate their relationship, for that will bring about catastrophe...","200","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1314841839i/7326784.jpg"
"7326809","Rosario+Vampire: Season II, Vol. 2","Akihisa Ikeda","['Manga', 'Vampires', 'Fantasy', 'Romance', 'Graphic Novels', 'Magic', 'Paranormal']","Yuokai Gakuen has been repaired and the new semester is underway. Tsukune and gang are back, and more powerful then ever. Anti-Thesis's true identity is relieved. With new adversaries looming on the horizon, and something much more sinister then the gang has ever faced before.","184","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389069890i/7326809.jpg"
"7326861","Flower in a Storm, Vol. 2","Shigeyoshi Takagi","['Manga', 'Romance', 'Shojo', 'Graphic Novels', 'Comedy', 'Comics', 'Contemporary']","Love is like a storm.Riko Kunimi is trying to lead a normal high school life when Ran Tachibana bursts into her classroom carrying a gun and tells her that her life is now his. Ran, the richest, most powerful 17-year-old in Japan, wants her as his wife, and he's not taking no for an answer!Ran’s romantic overtures are starting to work on Riko—but the ordinary life she’s yearned for is not in the picture. A hotel heiress claiming to be Ran’s fiancée is just the beginning of another dangerous storm of trouble…","200","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347727296i/7326861.jpg"
